source_dataset,building,label_mode,manipulation,level,corrupt_where,split_mode,model,accuracy,macro_precision,macro_recall,macro_f1,runtime_s
LBNL_DataFDD,RTU,raw,sampling,5.0,test,stratified_time,Informer,0.3616666666666667,0.41964887241789406,0.35863731222381956,0.31726158148781847,0.01574397087097168
LBNL_DataFDD,RTU,raw,sampling,10.0,test,stratified_time,LinearSVM,0.36198347107438017,0.3414276554370106,0.34149154448309976,0.2999769473728675,0.000293731689453125
LBNL_DataFDD,RTU,raw,sampling,10.0,test,stratified_time,RF,0.3950413223140496,0.3902516688918558,0.33834214992555833,0.31831985749758884,0.13002514839172363
LBNL_DataFDD,RTU,raw,sampling,10.0,test,stratified_time,XGBoost,0.35206611570247937,0.41109649894206124,0.26741123185150517,0.2601118923657961,0.0166323184967041
LBNL_DataFDD,RTU,raw,sampling,10.0,test,stratified_time,LSTM,0.4429530201342282,0.488526601579143,0.3574754305643277,0.35606089384959916,0.003451824188232422
LBNL_DataFDD,RTU,raw,sampling,10.0,test,stratified_time,CNN-LSTM,0.43456375838926176,0.4368643220823791,0.35667397876287044,0.3424159568315051,0.0026247501373291016
LBNL_DataFDD,RTU,raw,sampling,10.0,test,stratified_time,Informer,0.35067114093959734,0.34773453452356307,0.33840042124400466,0.2998505479857428,0.00872349739074707
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified_time,LinearSVM,0.5009259259259259,0.4095114313427438,0.40914351851851855,0.3812187946860832,0.0005404949188232422
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified_time,RF,0.4976851851851852,0.4518798693619171,0.4364252645502646,0.41253029810335445,0.1375596523284912
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified_time,XGBoost,0.4988425925925926,0.4202239252422323,0.43874007936507936,0.41401987079779484,0.07592463493347168
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified_time,LSTM,0.646949663651125,0.5738195547500335,0.5717198916603679,0.5590037278038541,0.01888728141784668
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified_time,CNN-LSTM,0.5949895615866388,0.5538102199044306,0.5149714978584027,0.5019186594566514,0.011745214462280273
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified_time,Informer,0.6330317791695662,0.5827544012284365,0.5541147014361301,0.5288293616340269,0.05507946014404297
LBNL_DataFDD,SZCAV,raw,noise,0.01,test,stratified_time,LinearSVM,0.5023148148148148,0.41158188378732813,0.41038359788359785,0.38236860233059045,0.0004448890686035156
LBNL_DataFDD,SZCAV,raw,noise,0.01,test,stratified_time,RF,0.4863425925925926,0.44226132886314357,0.4245205026455026,0.39982345701739214,0.1369481086730957
LBNL_DataFDD,SZCAV,raw,noise,0.01,test,stratified_time,XGBoost,0.49699074074074073,0.42154384539329887,0.43609457671957674,0.411874916794969,0.07547855377197266
LBNL_DataFDD,SZCAV,raw,noise,0.01,test,stratified_time,LSTM,0.6481094873579216,0.5749810231738328,0.5730426429831191,0.5600100256326647,0.018976688385009766
LBNL_DataFDD,SZCAV,raw,noise,0.01,test,stratified_time,CNN-LSTM,0.5963813500347948,0.5531962160834324,0.5162824389014865,0.5036641544897226,0.012007951736450195
LBNL_DataFDD,SZCAV,raw,noise,0.01,test,stratified_time,Informer,0.6337276733936442,0.5831510929481386,0.5545201877047116,0.5293815473980039,0.05509328842163086
LBNL_DataFDD,SZCAV,raw,noise,0.05,test,stratified_time,LinearSVM,0.49930555555555556,0.4045367072347815,0.4080687830687831,0.38020673440545244,0.00044608116149902344
LBNL_DataFDD,SZCAV,raw,noise,0.05,test,stratified_time,RF,0.4740740740740741,0.4335965674302278,0.41162367724867727,0.3881564512660831,0.13750219345092773
